exclude	exclude.reason	comments	rodent.ds	rodent.sub	animal.id.orig	rodent.session	rodent.session.orig	rodent.run	rodent.species	rodent.strain	rodent.strain.orig	rodent.sex	rodent.age	rodent.weight	main.experimenter.gender	head-plate	body.restrained	free.behaving	anesthesia.before.acquisition	anesthesia.before.acquisition.orig	average.breathing.rate	average.heart.rate	average.temperature	MRI.vendor	MRI.field.strength	MRI.cryocoil	fMRI.sequence	MRI.TR	MRI.TE	MRI.in.plane.resolution	MRI.slice.thickness	Link.to.paper	Link.to.Download.data
			3005	300501		6		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300501		6		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300501		6		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300501		6		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300501		7		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300501		7		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300501		7		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300501		7		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		1		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		1		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		1		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		1		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		2		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		2		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		2		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		3		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		3		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		3		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		3		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		4		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		4		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		4		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		4		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		5		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		5		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		5		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		5		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		6		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		6		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		6		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		6		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		7		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		7		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		7		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300502		7		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		1		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		1		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		1		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		1		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		2		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		2		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		2		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		2		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		3		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		3		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		3		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		3		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		4		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		4		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		4		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		4		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		5		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		5		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		5		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		5		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		6		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		6		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		6		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		6		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		7		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		7		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		7		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300503		7		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		1		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		1		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		1		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		1		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		2		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		2		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		2		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		2		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		3		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		3		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		3		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		3		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		4		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		4		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		4		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		4		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		5		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		5		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		5		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		5		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		6		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		6		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		6		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		6		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		7		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		7		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		7		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300504		7		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		1		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		1		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		1		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		1		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		2		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		2		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		2		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		2		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		3		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		3		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		3		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		3		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		4		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		4		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		4		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		4		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		5		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		5		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		5		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		5		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		6		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		6		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		6		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		6		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		7		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		7		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		7		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300505		7		4	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300506		1		1	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300506		1		2	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
			3005	300506		1		3	mouse	C57BL/6		m	12 weeks		f	y	n	n	y	Isoflurane				Bruker	9.4	n	SE-EPI	2500	18,398	0.15	0.45	https://www.biorxiv.org/content/10.1101/2020.09.05.284364v1	
